input_vector,output_vector,circuit
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001010110001000100000000000001100100000000000010000000000000100,000100011111011110011000011110000101111000000000010010110100001011110010001101110100000000010101011111101001000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010010001010100000000000000011100000000000000000000000000000,000100011110011110011000001110000011111000000000010010100011111100001010000001000100000000011011010000010010000000000100011,c5315
0000000000110000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100111011111011110001010001100000011111001000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010101000000000000000000000000001000000000010111010010000000000000000000000000000000100,000111011111011110011000001110000011111000000000010101001101101101111100000100010000000000000011011011110010000000000011111,c5315
0000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000101011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011100000000000000000000011,c5315
0000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000001000000000000000000010000000000000001110000000000,000111011111011110011000001110000011111000001000010010110110111011111010000001000100000000011111011110000000000000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010001000000101010000000000000001000000000000010000110000000000001000000000000000000100,000111011111011110011000001110000011111000000000010101001101101111101100000100010000000000000011010101110010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000110000000000001000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000011000000001000100001100001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010110000000101000000000000000000000000000000000000000000000,000110011111011110011000001110000011111000000000010000000001000100000010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000010010001110,c5315
