input_vector,output_vector,circuit
000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101000000000000000000000000000000001,000011101000000000000000000000000000010000111100111111001100111111111111011010111001011111110011111111111000,c7552
000001000001000000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000011110000000000000000000000000000000001,000011110000000000000000000000000000010000111101111111001100111111111111010011111100011011110011111111111100,c7552
000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000111110000000000000000,000000000000000000011111000000000000010000111100111111000100100000011111001011000111111111100000000000000011,c7552
000000000111000100000000000001000000000000000000000001000000000000001101101000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111001111111110000000000000000011101,000011111011111111000000000000000011111100111101111111001100111111111111000010000000011000010000111100001100,c7552
000001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000011110100000,000000000000000000000000000001110100010010111100111111001011011111111111111001111111110111101111100011100010,c7552
000001000000000000000000000000000000000000000000000000000000000000000000001010101110000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000111100000000000000000000011100,000000000011110000000000000000000011110000111100111111001111111111111111100011111000011100110000111100101110,c7552
000000111000100000000000000000000000000000000000000110000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010,000000000000000000000000010000000000010000111100111111001100111111101111001011000111111111100000000000000011,c7552
000001000000000000000000000000000000000000000000000000000000000000000000001011101111000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001111010010000000000000000011100,000000000011101001000000000000000011110100111100111111001111111111111111110010111000011010110000111100101110,c7552
000000000010000000000001010000000000001000000000000001000000000000001101100000000000000000000010000001110000000000000000000000000000000000000000000000000000000000000000111100001111111110000000000000000001000,000011100011111111000000000000000001011100111101111111001000011111111111011001111111110111111111111111000000,c7552
000000000000100000000001110000000111001100000000111110000000111111001101100000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111000111110001111111111111111111111111110000011100000010,c7552
001100000010000100000000010001000000010100000000010010000000111000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100101110000010000110100000011000010000011011010111,c7552
000000000000000000010001110000000000001000000000011100000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000011111000000,000000000000000000000001000001111000010010111100111111001100101110111111011010111111111111100000100011111000,c7552
000001000000000000000000000000000000000000000000000001000000000000000000000000000000000001111000011100000000000000000000000000000000000000000000000000000000000000000000111100000000001110000000000000000000000,000011100000000111000000000000000000011000111101111111001000011111111111010001111000010000111111111111111100,c7552
000001000000000000000000000000000010000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110111000110101111111011111111101111100,000110111011010111111101111111101111111010111101111111001000001000000111010000100010010000101111010000000001,c7552
